campaign_id,sequence_id,scenario_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h,subset
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:41:53,1356421313.0,30.528205544,114.355705642,22.0507,44.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004890767395875114,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:41:54,1356421314.0,30.528205551,114.355705639,22.052,45.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005245757022253356,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:41:55,1356421315.0,30.528205539,114.355705668,22.0508,41.0,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.006720135721018578,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:41:56,1356421316.0,30.528205552,114.355705656,22.0469,35.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056037,0.006496256718923855,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:41:57,1356421317.0,30.52820554,114.355705659,22.0499,47.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056037,0.005997624996819404,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:41:58,1356421318.0,30.528205544,114.355705667,22.0525,34.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0068751950983545985,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:41:59,1356421319.0,30.528205526,114.355705646,22.051,23.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004236058179957346,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:00,1356421320.0,30.528205539,114.355705654,22.0531,36.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0055144014228112725,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:01,1356421321.0,30.528205499,114.355705659,22.0534,31.6,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005579697675255189,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:02,1356421322.0,30.528205515,114.355705644,22.0524,30.0,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0038581178287600314,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:03,1356421323.0,30.528205521,114.355705641,22.0481,62.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.003635703265477562,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:04,1356421324.0,30.528205519,114.355705655,22.0521,42.6,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004935753066699501,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:05,1356421325.0,30.528205523,114.355705645,22.0518,41.9,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.00405718254677065,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:06,1356421326.0,30.528205527,114.355705638,22.0519,62.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0035499720915908527,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:07,1356421327.0,30.528205532,114.355705637,22.0525,34.9,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0037132445037968945,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:08,1356421328.0,30.528205532,114.355705657,22.0545,30.6,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005450136763168674,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:09,1356421329.0,30.52820551,114.35570565,22.0516,37.0,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004465703596650747,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:10,1356421330.0,30.528205524,114.355705659,22.0544,40.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005394915621716478,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:11,1356421331.0,30.528205513,114.355705644,22.0519,34.9,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0038632115869066063,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:12,1356421332.0,30.528205538,114.355705666,22.0499,68.7,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.006499940990789222,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:13,1356421333.0,30.528205518,114.35570565,22.0525,49.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004448054806106029,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:14,1356421334.0,30.528205518,114.355705659,22.0549,37.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005309493384122687,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:15,1356421335.0,30.528205523,114.355705656,22.0526,26.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.00509152572257477,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:16,1356421336.0,30.528205523,114.355705638,22.056,49.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0034057907924333565,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:17,1356421337.0,30.528205528,114.355705642,22.0518,47.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.003947384729267347,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:18,1356421338.0,30.528205547,114.35570564,22.0518,41.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004981260347479259,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:19,1356421339.0,30.528205504,114.355705646,22.0494,43.0,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004223272889693011,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:20,1356421340.0,30.528205519,114.355705659,22.0495,31.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005318051090136626,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:21,1356421341.0,30.528205517,114.355705658,22.0551,46.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005207372326479276,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:22,1356421342.0,30.528205509,114.355705657,22.0522,48.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005146015086510006,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:23,1356421343.0,30.528205539,114.355705651,22.0553,41.2,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005264722093409928,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:24,1356421344.0,30.528205525,114.355705656,22.0543,34.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005135748957458826,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:25,1356421345.0,30.528205506,114.355705647,22.0496,27.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004259204516394179,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:26,1356421346.0,30.528205514,114.355705638,22.0528,30.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.003283424415625674,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:27,1356421347.0,30.528205498,114.35570563,22.055,37.9,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.003129106389045912,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:28,1356421348.0,30.528205496,114.355705659,22.0532,53.7,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005692869123144508,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:29,1356421349.0,30.52820551,114.355705668,22.0522,38.2,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.006184309261956345,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:30,1356421350.0,30.528205514,114.355705653,22.0544,36.7,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004722631740114135,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:31,1356421351.0,30.528205488,114.355705633,22.0579,39.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0040841979727228835,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:32,1356421352.0,30.528205512,114.355705631,22.0569,28.7,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0026288174696818233,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:33,1356421353.0,30.528205518,114.355705654,22.0503,48.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004830814929396434,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:34,1356421354.0,30.528205502,114.355705639,22.0528,38.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.003664133412625757,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:35,1356421355.0,30.528205478,114.355705631,22.0548,36.0,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004843385522493248,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:36,1356421356.0,30.528205535,114.35570565,22.0538,45.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0049673218520336505,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:37,1356421357.0,30.528205506,114.355705647,22.0539,41.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004259204781068749,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:38,1356421358.0,30.528205509,114.355705647,22.0537,28.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004195534156965545,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:39,1356421359.0,30.528205505,114.355705652,22.0542,33.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004751698122132928,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:40,1356421360.0,30.528205523,114.355705621,22.0551,34.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0018844749475308384,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:41,1356421361.0,30.528205515,114.355705623,22.0575,38.1,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.001842785663150568,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:42,1356421362.0,30.528205525,114.355705635,22.053,28.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0032007169478607826,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:43,1356421363.0,30.528205544,114.355705659,22.0539,32.2,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.006208388616484907,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:44,1356421364.0,30.528205512,114.355705646,22.0544,37.2,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004061877079058333,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:45,1356421365.0,30.528205499,114.355705627,22.0538,42.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0028329557033472306,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:46,1356421366.0,30.528205505,114.35570564,22.0556,37.0,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0036400845433369505,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:47,1356421367.0,30.528205503,114.35570566,22.0551,39.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.00554997541054823,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:48,1356421368.0,30.528205509,114.355705656,22.0527,30.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005050809801300052,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:49,1356421369.0,30.528205521,114.355705636,22.0547,28.9,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0031657992404678197,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:50,1356421370.0,30.528205515,114.355705656,22.0553,38.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.00500976284486917,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:51,1356421371.0,30.528205504,114.355705634,22.0568,24.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0031359076638140817,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:52,1356421372.0,30.528205513,114.355705621,22.0549,35.2,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0016627275487752675,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:53,1356421373.0,30.528205504,114.35570564,22.0564,19.6,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0036746967119834,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:54,1356421374.0,30.528205527,114.355705627,22.0531,24.3,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.002605143682694262,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:55,1356421375.0,30.528205519,114.355705627,22.0528,37.6,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.0022747041042869174,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:56,1356421376.0,30.528205527,114.355705625,22.0543,21.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.002443127784579354,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:57,1356421377.0,30.528205524,114.355705655,22.0515,24.4,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.005018476967235257,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:58,1356421378.0,30.528205498,114.355705647,22.0465,34.1,24,0.005456189146281496,0.009,30.5282055147,114.3557056038,0.004540563669729387,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:42:59,1356421379.0,30.528205528,114.355705643,22.0512,37.5,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.004036673686761794,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:00,1356421380.0,30.528205518,114.355705637,22.0522,22.8,24,0.005456189146281496,0.009,30.5282055148,114.3557056038,0.003205942984058696,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:01,1356421381.0,30.528205512,114.355705637,22.0494,27.3,24,0.005456189146281496,0.009,30.5282055147,114.3557056038,0.0032002834079025142,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:02,1356421382.0,30.528205524,114.355705638,22.0472,36.2,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0034403486547700036,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:03,1356421383.0,30.528205504,114.355705628,22.0532,25.8,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0026079066570866387,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:04,1356421384.0,30.528205525,114.355705644,22.0528,31.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004023489097432257,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:05,1356421385.0,30.528205507,114.355705613,22.0503,31.0,24,0.005531726674375732,0.009,30.5282055148,114.3557056038,0.0012358480793216882,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:06,1356421386.0,30.52820551,114.355705627,22.0517,34.3,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0022866948734080964,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:07,1356421387.0,30.528205503,114.355705644,22.0521,30.8,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004070259268732969,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:08,1356421388.0,30.528205529,114.355705615,22.0532,20.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0019153628892473904,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:09,1356421389.0,30.528205531,114.355705603,22.0486,26.2,24,0.005531726674375732,0.009,30.5282055148,114.3557056038,0.0017976013913512726,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:10,1356421390.0,30.528205509,114.35570564,22.0541,30.7,24,0.005531726674375732,0.009,30.5282055148,114.3557056038,0.003533171151769842,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:11,1356421391.0,30.528205507,114.355705638,22.0478,35.4,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0033914166327998424,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:12,1356421392.0,30.528205531,114.355705616,22.0467,37.7,24,0.005531726674375732,0.009,30.5282055148,114.3557056038,0.002143913800457432,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:13,1356421393.0,30.528205514,114.355705639,22.0504,28.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0033790897368195286,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:14,1356421394.0,30.528205502,114.355705607,22.0457,35.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0014410504239236114,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:15,1356421395.0,30.528205517,114.355705624,22.0495,44.2,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.001955320394414526,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:16,1356421396.0,30.528205507,114.35570565,22.0521,26.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004515311151025127,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:17,1356421397.0,30.528205552,114.355705619,22.0524,34.2,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004384908556971538,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:18,1356421398.0,30.528205526,114.355705641,22.0479,42.7,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.003783550533888925,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:19,1356421399.0,30.528205521,114.35570562,22.0499,30.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0017044100304848086,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:20,1356421400.0,30.528205526,114.355705647,22.0493,31.7,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0043310985156357765,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:21,1356421401.0,30.528205512,114.355705647,22.0456,41.1,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004156760659922292,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:22,1356421402.0,30.528205523,114.355705629,22.0508,33.6,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0025876123361541496,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:23,1356421403.0,30.528205518,114.355705646,22.0547,52.8,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004066488822107154,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:24,1356421404.0,30.528205549,114.355705634,22.047,38.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004781195180713643,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:25,1356421405.0,30.528205534,114.355705641,22.048,35.6,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004162201983939101,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:26,1356421406.0,30.528205519,114.355705628,22.0517,48.2,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.002370928782256988,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:27,1356421407.0,30.528205519,114.355705632,22.0524,41.4,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0027480590648148815,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:28,1356421408.0,30.528205529,114.355705636,22.0518,40.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.00347319619592154,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:29,1356421409.0,30.52820553,114.355705633,22.0539,34.7,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.003275715501688392,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:30,1356421410.0,30.528205513,114.355705641,22.049,38.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0035751111727799186,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:31,1356421411.0,30.528205543,114.355705619,22.0547,47.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.003459943052418819,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:32,1356421412.0,30.528205529,114.355705642,22.053,44.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.003985393036489639,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:33,1356421413.0,30.528205539,114.35570562,22.0523,47.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.003105605238024393,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:34,1356421414.0,30.528205529,114.35570561,22.0515,39.4,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.001689962894075617,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:35,1356421415.0,30.528205534,114.355705631,22.0502,56.1,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.003367839332969993,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:36,1356421416.0,30.528205521,114.355705622,22.0511,27.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0018811420350681538,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:37,1356421417.0,30.528205542,114.35570561,22.051,41.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.0030826262963191057,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:38,1356421418.0,30.528205536,114.355705614,22.0512,31.0,23,0.005597320787662612,0.0091,30.5282055147,114.3557056038,0.0025562204966746525,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:39,1356421419.0,30.528205543,114.355705633,22.0538,42.1,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004206716908763064,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:40,1356421420.0,30.528205554,114.355705634,22.0484,46.2,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.00522753592585939,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:41,1356421421.0,30.528205536,114.355705621,22.0475,33.8,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0028811184789923833,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:42,1356421422.0,30.528205526,114.35570563,22.0512,56.5,23,0.005597320787662612,0.0091,30.5282055147,114.3557056039,0.002800654214699336,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:43,1356421423.0,30.528205518,114.355705637,22.0528,50.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.003197655183628176,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:44,1356421424.0,30.528205515,114.355705625,22.0475,29.7,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0020348673739815793,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:45,1356421425.0,30.528205552,114.355705601,22.0508,55.1,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.0041445002333146295,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:46,1356421426.0,30.528205539,114.355705622,22.0504,31.2,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.003210639956052813,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:47,1356421427.0,30.528205539,114.355705632,22.0485,32.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.0038118293208930817,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:48,1356421428.0,30.528205536,114.355705636,22.0538,49.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.003889196347663578,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:49,1356421429.0,30.528205546,114.355705624,22.0507,58.9,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.003970120770415083,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:50,1356421430.0,30.528205542,114.35570564,22.0507,28.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004607571250834458,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:51,1356421431.0,30.528205528,114.355705638,22.0511,29.8,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0035982002823771097,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:52,1356421432.0,30.528205514,114.355705629,22.0513,50.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.00241972725473256,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:53,1356421433.0,30.528205551,114.355705629,22.05,33.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004695093227579182,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:54,1356421434.0,30.528205512,114.355705623,22.0552,39.7,23,0.005597320787662612,0.0091,30.5282055147,114.3557056039,0.001857334743303571,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:55,1356421435.0,30.528205534,114.355705622,22.0487,32.5,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.002762049800117567,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:56,1356421436.0,30.528205528,114.35570564,22.052,33.3,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.003765275683991244,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:57,1356421437.0,30.528205519,114.355705644,22.0541,32.6,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.00388739424537215,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:58,1356421438.0,30.528205543,114.355705644,22.0493,51.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.004972703829802428,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:43:59,1356421439.0,30.528205529,114.355705657,22.0491,43.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.005336981785812692,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:00,1356421440.0,30.528205535,114.355705646,22.0478,34.0,23,0.005597320787662612,0.0091,30.5282055147,114.3557056039,0.004624885982533857,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:01,1356421441.0,30.528205518,114.355705645,22.0479,44.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.003961359645501205,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:02,1356421442.0,30.528205508,114.35570563,22.0506,27.7,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.0026126668563192356,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:03,1356421443.0,30.52820554,114.355705638,22.0489,32.7,24,0.005531726674375732,0.009,30.5282055147,114.3557056038,0.0043173984005013795,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:04,1356421444.0,30.528205524,114.355705651,22.048,35.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.004636348853530974,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:05,1356421445.0,30.528205535,114.355705627,22.0543,38.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.0031590440521650815,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:06,1356421446.0,30.528205536,114.355705633,22.0469,64.1,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.0036572626528205933,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:07,1356421447.0,30.528205517,114.355705631,22.0513,24.8,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.002613298939911085,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:08,1356421448.0,30.528205506,114.355705639,22.0453,26.8,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.0035039597808721817,train
DATA11,DATA11_ROVE_04,S01,2022-12-30 07:44:09,1356421449.0,30.528205533,114.355705648,22.0465,26.0,24,0.005531726674375732,0.009,30.5282055147,114.3557056039,0.004693469399889032,train
